customer_id,full_name,gender,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS01636,Eman Ahmed,Female,1999-12-09, 01039861312,eman.ahmed81@outlook.com,Cairo,Greater Cairo,Bronze,2020-10-08
CUS00551,Hoda Attia,Female,1983-06-24,  01228164926  ,hoda.attia23@yahoo.com,Alexandria,Alexandria,Bronze,2023-02-01
CUS02389,Omar Ismail,MALE,1983-12-10,  01287781486  ,omar.ismail23@outlook.com,Tanta,Nile Delta,Bronze,2021-05-20
CUS02480,Ayman Ibrahim,Male,1996-07-24,01160524625,,Hurghada,Red Sea,Platinum,2022-04-09
CUS02522,Eman Lotfy,female,1994-02-28,01241704978,eman.lotfy63@yahoo.com,Cairo,Greater Cairo,Bronze,2020-11-24
CUS02266,Engy Ramadan,Female,1994-04-27, 01195094024,engy.ramadan39@outlook.com,Mansoura,Nile Delta,Silver,2023-05-24
CUS01228,Hossam Ramadan,Male,1997-10-26,01093535134,hossam.ramadan73@gmail.com,Cairo,Greater Cairo,Bronze,2022-07-18
CUS02725,Rania Hassan,FEMALE,05/11/1985,  01077481727  ,rania.hassan52@gmail.com,Giza,Greater Cairo,Bronze,2020-10-15
CUS00958,Mahmoud Salem,MALE,1992-09-22, 01264127552,mahmoud.salem94@hotmail.com,Cairo,Greater Cairo,Silver,2023-05-17
CUS01774,Essam Gamal,MALE,16/11/1995,  01284463328  ,essam.gamal42@outlook.com,Port Said,Canal Zone,Platinum,2022-11-15
CUS02142,Ashraf Saad,Male,1975-04-13,01221394849 ,ashraf.saad66@yahoo.com,Alexandria,Alexandria,Silver,2021-12-26
CUS01009,Suzy Saad,Female,01/04/1976, 01199791980,suzy.saad84@hotmail.com,Cairo,Greater Cairo,Bronze,2021-01-22
CUS01093,Ayman Ali,Male,1973-12-17,01181808026,,Mansoura,Nile Delta,Bronze,2022-01-05
CUS02719,Ali Wahba,male,1972-06-12, 01149593469,ali.wahba9@yahoo.com,Aswan,Upper Egypt,Bronze,2022-04-14
CUS00997,Yasmin Mostafa,Female,1975-06-24,  01269946219  ,yasmin.mostafa47@hotmail.com,Suez,Canal Zone,Silver,2021-07-17
CUS01680,Hoda Abdallah,Female,21/02/1999,01162874708,hoda.abdallah67@outlook.com,Tanta,Nile Delta,Bronze,2022-03-17
CUS00154,Heba Zaki,female,1972-12-26,  01261210252  ,heba.zaki56@outlook.com,Alexandria,Alexandria,Silver,2020-04-24
CUS02830,Omar Ramadan,Male,13/09/1970,01049751649,omar.ramadan75@outlook.com,Cairo,Greater Cairo,Gold,2023-12-01
CUS00581,Mohamed Mansour,Male,1986-12-21,01220641221,mohamed.mansour34@hotmail.com,Giza,Greater Cairo,Bronze,2021-12-26
CUS01471,Fatima Mansour,Female,1989-03-21,  01096750195  ,fatima.mansour68@yahoo.com,Alexandria,Alexandria,Gold,2020-07-22
CUS00704,Hossam Hassan,Male,1992-12-03,01259407992,hossam.hassan1@hotmail.com,Cairo,Greater Cairo,Silver,2022-09-12
CUS01213,Hazem Ali,MALE,2003-11-28,  01070969959  ,hazem.ali71@yahoo.com,Cairo,Greater Cairo,Silver,2022-05-27
CUS00897,Akram Saad,MALE,2001-05-07,  01133485502  ,akram.saad45@hotmail.com,Giza,Greater Cairo,Bronze,2023-07-23
CUS00488,Maged Ali,Male,1983-05-27,  01226567268  ,maged.ali1@gmail.com,Giza,Greater Cairo,Gold,2022-03-12
CUS00560,Noha Abdallah,Female,1975-07-27,01017522634 ,noha.abdallah36@yahoo.com,Mansoura,Nile Delta,Silver,2020-06-27
CUS01142,Heba Badawi,FEMALE,03/02/1973,01114353181,heba.badawi15@yahoo.com,Giza,Greater Cairo,Silver,2020-12-16
CUS01120,Fatima Khalil,Female,07/03/1974,01275990558,fatima.khalil43@gmail.com,Cairo,Greater Cairo,Bronze,2021-04-01
CUS00513,Hussein Ahmed,MALE,1992-07-23, 01275257692,hussein.ahmed30@hotmail.com,Port Said,Canal Zone,Silver,2021-02-12
CUS00634,Hussein Gouda,Male,1984-11-15,01126759028,hussein.gouda97@hotmail.com,Alexandria,Alexandria,Gold,2022-01-13
CUS02628,Dina Shaaban,Female,1978-11-27,01212323115 ,,Tanta,Nile Delta,Silver,2023-07-02
CUS01665,Omar Ramadan,MALE,1980-08-20,01267697780,,Sharm El Sheikh,South Sinai,Bronze,2022-06-11
CUS01013,Sara Fathy,female,1976-03-24,  01222053475  ,sara.fathy92@outlook.com,Port Said,Canal Zone,Silver,2023-08-18
CUS01932,Essam Hamdy,MALE,1984-04-11,01133882168 ,essam.hamdy71@outlook.com,Alexandria,Alexandria,Bronze,2022-08-17
CUS01151,Rania Farouk,female,1978-05-18,  01177563757  ,,Tanta,Nile Delta,Gold,2023-10-26
CUS02853,Tarek Fathy,Male,1986-01-10,  01059668050  ,tarek.fathy3@yahoo.com,Cairo,Greater Cairo,Bronze,2022-05-15
CUS00117,Rana Lotfy,Female,1970-02-27,01073306295,rana.lotfy11@gmail.com,Hurghada,Red Sea,Silver,2023-07-20
CUS00741,Amr Farouk,Male,01/02/1987,01051405395 ,amr.farouk30@gmail.com,Alexandria,Alexandria,Bronze,2020-07-23
CUS02809,Nadia Ibrahim,Female,1976-12-01,  01032902802  ,nadia.ibrahim39@gmail.com,Alexandria,Alexandria,Gold,2023-03-08
CUS01975,Ashraf Farouk,Male,2003-06-28,  01171214909  ,ashraf.farouk10@hotmail.com,Giza,Greater Cairo,Silver,2021-08-18
CUS01082,Sara Gamal,Female,1981-08-18,  01136346840  ,sara.gamal9@hotmail.com,Cairo,Greater Cairo,Silver,2021-02-15
CUS01811,Dina Hamdy,Female,1973-07-24,01222162326,,Mansoura,Nile Delta,Silver,2023-11-26
CUS00831,Ahmed Barakat,Male,1998-04-11,01141866734,ahmed.barakat18@outlook.com,Cairo,Greater Cairo,Silver,2020-04-08
CUS00120,Amira Attia,female,1995-10-01,01133492771 ,amira.attia15@hotmail.com,Alexandria,Alexandria,Platinum,2022-12-15
CUS00657,Heba Barakat,Female,1975-11-21,01180778039,heba.barakat83@yahoo.com,Giza,Greater Cairo,Bronze,2022-06-05
CUS02834,Ahmed Saad,Male,1982-11-09,01049830164,ahmed.saad64@outlook.com,Giza,Greater Cairo,Gold,2023-05-23
CUS02737,Ayman Mohamed,Male,1974-06-02,01295533714,ayman.mohamed41@gmail.com,Sharm El Sheikh,South Sinai,Bronze,2021-10-17
CUS02980,Radwa Bakr,Female,09/12/1989,  01229113941  ,radwa.bakr79@yahoo.com,Ismailia,Canal Zone,Gold,2020-03-11
CUS00636,Zeinab Ahmed,Female,1976-05-27,01247026058,zeinab.ahmed33@hotmail.com,Giza,Greater Cairo,Silver,2020-01-04
CUS00370,Bassem Gouda,Male,1974-06-05,  01272982807  ,bassem.gouda94@hotmail.com,Cairo,Greater Cairo,Gold,2023-07-14
CUS00269,Mahmoud Ismail,Male,1980-05-05,01044681437,mahmoud.ismail6@outlook.com,Giza,Greater Cairo,Gold,2020-01-28
CUS00047,Omar Gamal,Male,24/02/1986,01016462242 ,omar.gamal64@outlook.com,Giza,Greater Cairo,Bronze,2022-09-13
CUS00992,Eman Hafez,Female,1982-06-08,01159757038,eman.hafez94@outlook.com,Tanta,Nile Delta,Gold,2020-07-07
CUS00877,Adel Amin,Male,1979-04-06,01197687081 ,adel.amin70@yahoo.com,Tanta,Nile Delta,Bronze,2022-09-10
CUS00774,Engy Amin,Female,14/01/1995,01020214735,engy.amin54@gmail.com,Giza,Greater Cairo,Bronze,2022-10-22
CUS01220,Reham Salem,Female,1977-06-28,01286498139,reham.salem92@outlook.com,Cairo,Greater Cairo,Platinum,2023-03-07
CUS01127,Samir Hassan,Male,1979-07-05, 01081253299,samir.hassan18@outlook.com,Cairo,Greater Cairo,Platinum,2021-06-21
CUS00005,Yasmin Gamal,female,04/08/1971,01165831276,yasmin.gamal45@hotmail.com,Cairo,Greater Cairo,Bronze,2022-08-26
CUS01596,Eman Mohamed,Female,1988-03-10,01188004977,eman.mohamed73@hotmail.com,Alexandria,Alexandria,Bronze,2020-10-03
CUS02312,Reem Gouda,Female,1976-06-16,01044908784,,Luxor,Upper Egypt,Silver,2023-07-01
CUS02492,Hassan Farouk,Male,1977-11-27,01218420105 ,hassan.farouk75@gmail.com,Cairo,Greater Cairo,Silver,2020-05-15
CUS01078,Ramy Abdallah,Male,1990-02-13, 01077425226,,Tanta,Nile Delta,Gold,2022-01-17
CUS00838,Radwa Saad,Female,13/09/1975, 01260774044,radwa.saad72@outlook.com,Giza,Greater Cairo,Gold,2023-02-22
CUS00682,Emad Mahmoud,Male,1998-11-03,01252763636,emad.mahmoud98@gmail.com,Cairo,Greater Cairo,Bronze,2021-02-06
CUS01716,Zeinab Mostafa,Female,2002-11-07,01098460162,zeinab.mostafa69@gmail.com,Sharm El Sheikh,South Sinai,Silver,2020-03-05
CUS02353,Hussein Khalil,Male,27/03/1983,  01226925127  ,hussein.khalil32@hotmail.com,Mansoura,Nile Delta,Silver,2023-01-25
CUS02618,Sherif Ali,MALE,1970-05-11, 01035984086,sherif.ali23@gmail.com,Cairo,Greater Cairo,Bronze,2023-01-01
CUS02362,Omar Attia,male,1970-04-16,01294694682,omar.attia18@gmail.com,Giza,Greater Cairo,Silver,2020-05-12
CUS02198,Mahmoud Ismail,Male,11/01/1986,01137594352,mahmoud.ismail13@gmail.com,Luxor,Upper Egypt,Bronze,2020-05-26
CUS01149,Bassem Badawi,Male,14/02/1992, 01225890596,bassem.badawi96@yahoo.com,Luxor,Upper Egypt,Silver,2020-06-02
CUS00575,Ashraf Mansour,male,1980-07-22,01224284867,,Luxor,Upper Egypt,Bronze,2023-01-06
CUS00051,Ibrahim Zaki,Male,1995-08-16,  01245568288  ,ibrahim.zaki48@yahoo.com,Ismailia,Canal Zone,Bronze,2023-01-09
CUS00854,Mohamed Khalil,Male,1978-01-28,01114551461,mohamed.khalil56@hotmail.com,Suez,Canal Zone,Bronze,2022-11-05
CUS01983,Reem Abdallah,Female,1985-02-27,01157952384,reem.abdallah22@outlook.com,Giza,Greater Cairo,Gold,2022-10-03
CUS01824,Samir Lotfy,Male,2003-06-19,01028085930,samir.lotfy58@outlook.com,Hurghada,Red Sea,Bronze,2020-02-25
CUS00834,Tarek Lotfy,Male,11/03/1985, 01223816907,tarek.lotfy25@yahoo.com,Cairo,Greater Cairo,Gold,2021-02-06
CUS01116,Rania Bakr,Female,1975-03-26,01182543688,rania.bakr69@outlook.com,Alexandria,Alexandria,Bronze,2022-08-18
CUS01167,Karim Badawi,MALE,1972-06-22, 01014415512,karim.badawi24@hotmail.com,Aswan,Upper Egypt,Bronze,2022-07-19
CUS02519,Fady Barakat,male,1975-02-18,01192011499,fady.barakat15@outlook.com,Tanta,Nile Delta,Bronze,2022-03-28
CUS01907,Hazem Ibrahim,male,2001-01-02,  01130280473  ,hazem.ibrahim84@hotmail.com,Port Said,Canal Zone,Silver,2023-06-20
CUS00972,Ahmed Ali,male,1972-11-14,01216227011 ,ahmed.ali53@hotmail.com,Port Said,Canal Zone,Gold,2021-01-05
CUS00400,Eman Salem,FEMALE,01/05/1984,01060621018,eman.salem16@yahoo.com,Zagazig,Nile Delta,Gold,2022-10-27
CUS02560,Hazem Amin,Male,1998-10-21,01090763816,hazem.amin97@gmail.com,Alexandria,Alexandria,Bronze,2021-03-26
CUS02369,Emad Ramadan,male,17/05/1992,01110745899,,Giza,Greater Cairo,Bronze,2022-12-14
CUS00020,Nader Mostafa,male,05/12/1997, 01119506414,,Giza,Greater Cairo,Bronze,2022-05-05
CUS00685,Suzy Mansour,female,2000-05-24,01289431668,,Port Said,Canal Zone,Bronze,2021-04-09
CUS00036,Aisha Shaaban,female,1998-09-24,  01243534652  ,aisha.shaaban8@yahoo.com,Hurghada,Red Sea,Bronze,2021-04-27
CUS02877,Hossam Gamal,Male,1972-12-18,01050185344,hossam.gamal50@yahoo.com,Alexandria,Alexandria,Bronze,2021-09-12
CUS00525,Wael Badawi,Male,1996-06-03,01185223282,wael.badawi58@outlook.com,Aswan,Upper Egypt,Gold,2021-10-27
CUS02456,Tamer Gamal,Male,1972-01-14,  01133641606  ,tamer.gamal32@hotmail.com,Cairo,Greater Cairo,Bronze,2022-11-14
CUS00921,Khaled Sayed,Male,2002-10-09,01159981121,,Luxor,Upper Egypt,Silver,2022-03-10
CUS01842,Mahmoud Nasser,Male,1983-02-06, 01034993585,,Giza,Greater Cairo,Bronze,2023-01-10
CUS01891,Ali Younis,Male,1982-02-16,01059735290,ali.younis12@outlook.com,Cairo,Greater Cairo,Silver,2021-04-13
CUS00538,Ayman Mostafa,Male,1981-08-11, 01225238583,ayman.mostafa63@outlook.com,Cairo,Greater Cairo,Bronze,2021-01-10
CUS01706,Manar Fathy,female,06/06/1976,01074362557,manar.fathy37@gmail.com,Cairo,Greater Cairo,Bronze,2022-04-08
CUS02979,Amira Younis,Female,1977-04-26,  01113153095  ,amira.younis76@outlook.com,Tanta,Nile Delta,Bronze,2023-06-15
CUS00246,Rana Bakr,Female,1990-11-26,01146434606,rana.bakr19@gmail.com,Port Said,Canal Zone,Bronze,2021-09-10
CUS00785,Mona Zaki,female,1996-02-22,01146111036,mona.zaki1@gmail.com,Cairo,Greater Cairo,Gold,2023-01-16
CUS01410,Salma Badawi,Female,1996-07-03,01066033776 ,salma.badawi11@yahoo.com,Luxor,Upper Egypt,Bronze,2021-11-21
CUS02538,Engy Ismail,Female,1983-04-25,01264506267,engy.ismail98@yahoo.com,Cairo,Greater Cairo,Platinum,2023-11-22
CUS00155,Fatima Lotfy,female,1973-05-17,01052857940,fatima.lotfy7@outlook.com,Ismailia,Canal Zone,Silver,2023-10-19
CUS01687,Nader Abdallah,Male,25/11/1991, 01035137242,nader.abdallah88@outlook.com,Port Said,Canal Zone,Bronze,2022-04-06
CUS00626,Mona Lotfy,Female,1973-04-06,01029187023,mona.lotfy2@outlook.com,Giza,Greater Cairo,Silver,2023-06-07
CUS02924,Nader Barakat,Male,1993-06-17,01240119082 ,nader.barakat98@outlook.com,Cairo,Greater Cairo,Bronze,2023-05-05
CUS01347,Samir Saad,Male,01/04/1977,01178349575,samir.saad90@outlook.com,Giza,Greater Cairo,Platinum,2020-01-01
CUS00570,Amira Abdallah,Female,11/11/1978, 01022133101,amira.abdallah22@outlook.com,Giza,Greater Cairo,Bronze,2020-11-05
CUS02981,Hossam Gouda,male,1987-01-25, 01117795914,hossam.gouda86@outlook.com,Giza,Greater Cairo,Silver,2022-01-18
CUS01759,Rania Ragab,FEMALE,1971-04-10,01232158429,rania.ragab27@outlook.com,Cairo,Greater Cairo,Gold,2021-07-19
CUS01817,Salma Farouk,Female,1982-01-06,01157939516,salma.farouk18@gmail.com,Giza,Greater Cairo,Bronze,2023-03-08
CUS02066,Karim Amin,Male,1995-11-25,01239105235,karim.amin11@yahoo.com,Hurghada,Red Sea,Bronze,2023-01-06
CUS00128,Doha Fathy,Female,1989-05-18,01216403434 ,doha.fathy61@gmail.com,Luxor,Upper Egypt,Bronze,2023-12-11
CUS02094,Rana Rizk,female,1990-12-07,01013450881,rana.rizk31@outlook.com,Alexandria,Alexandria,Bronze,2023-03-10
CUS02007,Hoda Mahmoud,FEMALE,17/02/1980, 01247483872,hoda.mahmoud73@outlook.com,Giza,Greater Cairo,Bronze,2020-03-08
CUS00981,Mariam Ali,female,1983-01-09, 01230034371,mariam.ali17@gmail.com,Giza,Greater Cairo,Bronze,2021-06-23
CUS01246,Khaled Barakat,Male,1975-11-21,01145699484,,Mansoura,Nile Delta,Silver,2021-10-02
CUS00191,Walid Sayed,Male,1990-09-21,01050549608,walid.sayed71@yahoo.com,Cairo,Greater Cairo,Bronze,2023-07-03
CUS01140,Hussein Sayed,Male,1972-03-03, 01059804167,hussein.sayed24@yahoo.com,Alexandria,Alexandria,Bronze,2020-02-23
CUS00993,Amr Hafez,Male,01/06/1988,01211062915,amr.hafez40@gmail.com,Cairo,Greater Cairo,Bronze,2022-03-25
CUS00700,Mahmoud Younis,male,1990-10-25,01215285691,mahmoud.younis9@gmail.com,Alexandria,Alexandria,Silver,2021-03-04
CUS00607,Walid Ahmed,male,1996-06-21,01071322699,walid.ahmed92@hotmail.com,Cairo,Greater Cairo,Bronze,2022-06-01
CUS00181,Aisha Mansour,Female,1982-06-27,01174304823,aisha.mansour81@outlook.com,Giza,Greater Cairo,Gold,2022-08-26
CUS00302,Suzy Rizk,FEMALE,1991-06-25, 01084762274,suzy.rizk86@gmail.com,Alexandria,Alexandria,Bronze,2020-08-26
CUS02545,Rania Zaki,Female,1985-09-15, 01173192975,rania.zaki82@hotmail.com,Cairo,Greater Cairo,Bronze,2022-07-16
CUS02823,Akram Mohamed,male,1971-08-19, 01165979497,akram.mohamed63@hotmail.com,Mansoura,Nile Delta,Silver,2020-10-07
CUS01061,Youssef Hassan,male,2003-02-28, 01245755742,youssef.hassan53@gmail.com,Luxor,Upper Egypt,Bronze,2023-09-23
CUS02867,Nader Mansour,Male,01/02/1971,01225019417,nader.mansour88@hotmail.com,Alexandria,Alexandria,Bronze,2022-05-25
CUS02926,Radwa Gouda,Female,1981-06-08,  01078663550  ,radwa.gouda57@hotmail.com,Suez,Canal Zone,Gold,2022-02-04
CUS02566,Ashraf Rizk,Male,13/07/1984,01242706628,ashraf.rizk11@hotmail.com,Giza,Greater Cairo,Bronze,2022-04-11
CUS01070,Magdy Hamdy,Male,1970-01-01,01016163850,magdy.hamdy76@hotmail.com,Giza,Greater Cairo,Bronze,2021-01-12
CUS02525,Karim Ahmed,Male,1979-05-01,  01151526888  ,karim.ahmed54@outlook.com,Hurghada,Red Sea,Silver,2022-04-08
CUS02206,Suzy Salem,FEMALE,1993-02-26,01290068637,suzy.salem42@hotmail.com,Suez,Canal Zone,Silver,2023-12-12
CUS01244,Ashraf Mansour,Male,23/06/1985,01260456057,ashraf.mansour50@gmail.com,Aswan,Upper Egypt,Bronze,2022-01-05
CUS00017,Ramy Ibrahim,Male,1995-04-14, 01076399516,ramy.ibrahim73@outlook.com,Giza,Greater Cairo,Bronze,2022-11-25
CUS01114,Aisha Saad,Female,1989-12-27,01173680989,aisha.saad54@hotmail.com,Alexandria,Alexandria,Gold,2022-02-08
CUS00547,Dina Salem,Female,1995-10-27,01180250319,dina.salem33@outlook.com,Cairo,Greater Cairo,Gold,2022-12-11
CUS00659,Shaimaa Mansour,Female,1990-12-02,  01213753144  ,shaimaa.mansour7@outlook.com,Mansoura,Nile Delta,Silver,2021-09-12
CUS02750,Osama Hassan,Male,1989-12-14,01280485498 ,osama.hassan72@gmail.com,Mansoura,Nile Delta,Gold,2023-07-07
CUS02781,Reham Farouk,Female,25/05/1980,01215071282,reham.farouk87@outlook.com,Cairo,Greater Cairo,Bronze,2020-03-04
CUS01505,Sherif Hamdy,Male,1974-09-22,  01011162685  ,sherif.hamdy54@hotmail.com,Giza,Greater Cairo,Platinum,2020-06-07
CUS00960,Amr Bakr,male,1984-07-26,01249985512 ,amr.bakr58@outlook.com,Zagazig,Nile Delta,Bronze,2022-12-02
CUS02332,Ashraf Shaaban,Male,11/05/1990,01217181290,ashraf.shaaban1@gmail.com,Cairo,Greater Cairo,Gold,2020-08-13
CUS00798,Omar Sayed,Male,1978-04-14,01037509178,,Alexandria,Alexandria,Bronze,2023-12-05
CUS00226,Tamer Hassan,Male,1996-01-02,  01177674770  ,tamer.hassan13@outlook.com,Cairo,Greater Cairo,Silver,2023-04-03
CUS02075,Ghada Nasser,female,1971-05-22,01058454479,ghada.nasser8@hotmail.com,Luxor,Upper Egypt,Silver,2020-08-11
CUS01800,Walid Hassan,Male,1976-10-04,  01090961227  ,walid.hassan94@gmail.com,Cairo,Greater Cairo,Silver,2023-04-28
CUS02486,Hoda Badawi,Female,1997-11-07,01089782008,hoda.badawi80@outlook.com,Ismailia,Canal Zone,Bronze,2020-09-15
CUS00164,Dina Lotfy,Female,2003-11-20,01240524866 ,dina.lotfy78@hotmail.com,Alexandria,Alexandria,Bronze,2023-09-05
CUS02278,Hossam Wahba,Male,1990-06-01, 01096246474,hossam.wahba18@outlook.com,Alexandria,Alexandria,Platinum,2021-10-24
CUS02086,Wael Wahba,Male,1995-11-14,01091393213,wael.wahba35@yahoo.com,Alexandria,Alexandria,Silver,2023-04-19
CUS01694,Reem Shaaban,Female,1994-12-22,01066920243,reem.shaaban20@gmail.com,Cairo,Greater Cairo,Silver,2023-06-11
CUS01046,Ramy Salem,male,1971-07-03,01156880867,,Mansoura,Nile Delta,Gold,2022-10-24
CUS00470,Emad Ragab,Male,1977-02-15, 01090722659,emad.ragab83@gmail.com,Ismailia,Canal Zone,Gold,2023-05-05
CUS00955,Neveen Farouk,female,1998-01-27,  01228275660  ,neveen.farouk41@gmail.com,Giza,Greater Cairo,Gold,2020-08-09
CUS02668,Adel Hafez,Male,25/09/1993,01166835720,,Mansoura,Nile Delta,Bronze,2021-07-17
CUS02736,Salma Ibrahim,Female,1992-11-07,  01074340200  ,,Hurghada,Red Sea,Silver,2020-05-23
CUS00640,Wael Saad,Male,1998-01-11, 01195202397,wael.saad71@hotmail.com,Giza,Greater Cairo,Gold,2023-06-25
CUS02826,Khaled Amin,Male,1985-07-24, 01278553033,khaled.amin66@gmail.com,Aswan,Upper Egypt,Bronze,2022-10-17
CUS01219,Ayman Rizk,Male,2002-02-23,01269004183,,Mansoura,Nile Delta,Silver,2021-07-27
CUS01159,Mona Badawi,Female,1996-07-09,01011380509 ,mona.badawi9@yahoo.com,Luxor,Upper Egypt,Silver,2022-04-24
CUS01416,Heba Abdallah,Female,20/06/1990,01174461050,heba.abdallah49@hotmail.com,Port Said,Canal Zone,Bronze,2020-09-27
CUS02759,Noha Mahmoud,Female,1972-02-06,01150253247,noha.mahmoud38@hotmail.com,Tanta,Nile Delta,Bronze,2023-08-02
CUS01528,Maged Saad,Male,1975-11-03, 01295377710,maged.saad21@outlook.com,Giza,Greater Cairo,Bronze,2023-06-25
CUS02969,Zeinab Gamal,Female,07/09/1976, 01063871679,zeinab.gamal32@outlook.com,Port Said,Canal Zone,Bronze,2021-01-11
CUS01301,Shaimaa Khalil,Female,1984-04-06,01122142709 ,shaimaa.khalil81@hotmail.com,Cairo,Greater Cairo,Silver,2021-10-14
CUS02914,Tamer Attia,MALE,1998-07-02,01099304493,tamer.attia61@hotmail.com,Ismailia,Canal Zone,Bronze,2020-01-02
CUS01604,Salma Ismail,Female,22/04/1989,01263720043,salma.ismail86@yahoo.com,Giza,Greater Cairo,Bronze,2022-03-17
CUS00161,Emad Ahmed,Male,01/11/1999,01062163068,emad.ahmed14@gmail.com,Giza,Greater Cairo,Bronze,2022-11-13
CUS01705,Walid Mohamed,Male,1975-10-20,01092786146,walid.mohamed90@gmail.com,Giza,Greater Cairo,Silver,2023-01-23
CUS00957,Essam Mostafa,Male,1996-12-03,01279077891,essam.mostafa69@gmail.com,Alexandria,Alexandria,Bronze,2021-12-25
CUS02963,Ayman Khalil,Male,20/04/2000,  01147664344  ,ayman.khalil99@yahoo.com,Giza,Greater Cairo,Silver,2020-11-20
CUS00878,Maged Fathy,male,1984-03-26, 01148902041,maged.fathy74@outlook.com,Mansoura,Nile Delta,Silver,2020-03-15
CUS01920,Hussein Fathy,Male,25/12/1985,  01242075322  ,hussein.fathy93@hotmail.com,Giza,Greater Cairo,Silver,2020-07-20
CUS01885,Tarek Mansour,Male,23/05/1993, 01026937073,tarek.mansour32@outlook.com,Cairo,Greater Cairo,Bronze,2023-10-02
CUS02201,Ibrahim Salem,male,26/06/1994,01131449737,ibrahim.salem76@gmail.com,Ismailia,Canal Zone,Silver,2021-08-25
CUS00099,Dina Younis,Female,1998-07-13,01214136476,dina.younis70@hotmail.com,Cairo,Greater Cairo,Gold,2021-05-22
CUS02875,Doha Fathy,Female,01/12/2001,01125785548,,Hurghada,Red Sea,Silver,2023-10-24
CUS02558,Amr Mahmoud,MALE,1982-07-16,  01064772783  ,,Giza,Greater Cairo,Bronze,2023-09-15
CUS00254,Adel Badawi,male,14/09/1984,  01167440042  ,adel.badawi87@hotmail.com,Giza,Greater Cairo,Bronze,2021-01-22
CUS00104,Hussein Mansour,Male,1975-05-28,  01082292089  ,hussein.mansour3@gmail.com,Alexandria,Alexandria,Gold,2023-10-07
CUS01446,Ashraf Attia,male,1992-05-21,01082003712,ashraf.attia13@gmail.com,Cairo,Greater Cairo,Silver,2020-04-27
CUS01444,Dina Hamdy,Female,1982-01-09,  01152653860  ,dina.hamdy83@outlook.com,Giza,Greater Cairo,Silver,2021-09-16
CUS01649,Heba Shaaban,Female,19/12/1995, 01058602368,,Hurghada,Red Sea,Bronze,2020-10-06
CUS00587,Manar Ragab,Female,1992-04-14, 01247430602,manar.ragab82@hotmail.com,Cairo,Greater Cairo,Bronze,2023-04-28
CUS00628,Maged Sayed,male,1991-09-09,01059046143 ,,Zagazig,Nile Delta,Silver,2023-02-04
CUS01697,Rania Hassan,Female,1991-04-01,  01121413833  ,,Cairo,Greater Cairo,Bronze,2021-03-17
CUS02102,Hussein Ali,Male,1993-10-07,01246586986,hussein.ali30@gmail.com,Alexandria,Alexandria,Bronze,2021-06-26
CUS02200,Heba Lotfy,Female,1990-09-15,01041084722 ,,Giza,Greater Cairo,Gold,2022-08-18
CUS00404,Ali Mahmoud,Male,1988-09-16,01066906118,ali.mahmoud88@gmail.com,Aswan,Upper Egypt,Bronze,2023-01-20
CUS01155,Tarek Fathy,Male,2002-02-11,  01144842564  ,tarek.fathy77@outlook.com,Mansoura,Nile Delta,Bronze,2021-04-24
CUS02256,Walid Ismail,male,1994-03-23,01017223183 ,walid.ismail60@gmail.com,Alexandria,Alexandria,Bronze,2022-09-04
CUS01683,Bassem Hafez,Male,1988-11-08,01170656290,bassem.hafez94@hotmail.com,Mansoura,Nile Delta,Silver,2021-06-19
CUS02057,Shaimaa Shaaban,Female,1978-09-09,01071856291,shaimaa.shaaban26@gmail.com,Alexandria,Alexandria,Silver,2023-09-07
CUS02892,Maged Sayed,MALE,1979-08-17,01190757837 ,maged.sayed79@gmail.com,Tanta,Nile Delta,Gold,2020-04-22
CUS00453,Mariam Badawi,Female,1976-01-07,01235186888 ,mariam.badawi45@yahoo.com,Giza,Greater Cairo,Platinum,2021-11-19
CUS02302,Youssef Zaki,Male,1981-08-22,01110326238,youssef.zaki56@hotmail.com,Alexandria,Alexandria,Bronze,2022-01-26
CUS01328,Mohamed Ragab,Male,1976-07-24, 01229745439,mohamed.ragab97@gmail.com,Hurghada,Red Sea,Gold,2023-02-12
CUS02050,Lobna Shaaban,Female,14/09/1993,  01074348569  ,lobna.shaaban31@hotmail.com,Cairo,Greater Cairo,Bronze,2022-07-21
CUS00881,Dalia Barakat,FEMALE,2002-09-28, 01268837018,dalia.barakat48@hotmail.com,Cairo,Greater Cairo,Silver,2021-04-21
CUS02966,Bassem Bakr,male,1989-01-06,  01126801640  ,bassem.bakr2@yahoo.com,Tanta,Nile Delta,Bronze,2023-04-06
CUS00624,Essam Rizk,Male,1978-06-22,01259067682,essam.rizk74@yahoo.com,Alexandria,Alexandria,Bronze,2021-04-17
CUS02394,Sherif Ibrahim,MALE,1995-03-12,01054292729 ,sherif.ibrahim36@hotmail.com,Cairo,Greater Cairo,Bronze,2021-12-15
CUS02819,Walid Bakr,Male,1995-12-08,01034982678,,Cairo,Greater Cairo,Bronze,2023-09-11
CUS01788,Akram Farouk,MALE,1999-03-26,01076745463,akram.farouk5@yahoo.com,Mansoura,Nile Delta,Gold,2021-12-16
CUS00263,Radwa Wahba,Female,1996-05-01,01273042053,radwa.wahba74@gmail.com,Cairo,Greater Cairo,Silver,2023-02-23
CUS01635,Dalia Barakat,Female,1983-02-01, 01024034673,dalia.barakat41@outlook.com,Port Said,Canal Zone,Bronze,2021-03-15
